REF_DATE,GEO,Products and product groups,UOM,COORDINATE,VALUE
2016-12-01,Canada,Mortgage interest cost,2002=100,2.85,103
2016-12-01,Canada,Transportation,2002=100,2.176,129.4
2016-12-01,Canada,All-items excluding food,2002=100,2.284,126
2016-12-01,Canada,All-items excluding food and energy,2002=100,2.285,123.5
2016-12-01,Canada,Energy,2002=100,2.288,149.1
2016-12-01,Canada,Goods,2002=100,2.274,117.4
2016-12-01,Canada,Services,2002=100,2.282,139.5
2017-01-01,Canada,All-items,2002=100,2.2,129.5
2017-01-01,Canada,Food,2002=100,2.3,141.5
2017-01-01,Canada,Mortgage interest cost,2002=100,2.85,103
2017-01-01,Canada,Transportation,2002=100,2.176,133
2017-01-01,Canada,All-items excluding food,2002=100,2.284,127.1
2017-01-01,Canada,All-items excluding food and energy,2002=100,2.285,124.3
2017-01-01,Canada,Energy,2002=100,2.288,155.8
2017-01-01,Canada,Goods,2002=100,2.274,118.9
2017-01-01,Canada,Services,2002=100,2.282,140.2
2017-02-01,Canada,All-items,2002=100,2.2,129.7
2017-02-01,Canada,Food,2002=100,2.3,141.7
2017-02-01,Canada,Mortgage interest cost,2002=100,2.85,103
2017-02-01,Canada,Transportation,2002=100,2.176,131.9
2017-02-01,Canada,All-items excluding food,2002=100,2.284,127.3
2017-02-01,Canada,All-items excluding food and energy,2002=100,2.285,124.8
2017-02-01,Canada,Energy,2002=100,2.288,151.1
2017-02-01,Canada,Goods,2002=100,2.274,118.7
2017-02-01,Canada,Services,2002=100,2.282,140.7
2017-03-01,Canada,All-items,2002=100,2.2,129.9
2017-03-01,Canada,Food,2002=100,2.3,141.8
2017-03-01,Canada,Mortgage interest cost,2002=100,2.85,103.1
2017-03-01,Canada,Transportation,2002=100,2.176,131.1
2017-03-01,Canada,All-items excluding food,2002=100,2.284,127.6
2017-03-01,Canada,All-items excluding food and energy,2002=100,2.285,125.2
2017-03-01,Canada,Energy,2002=100,2.288,149.8
2017-03-01,Canada,Goods,2002=100,2.274,118.8
2017-03-01,Canada,Services,2002=100,2.282,141.1
2017-04-01,Canada,All-items,2002=100,2.2,130.4
2017-04-01,Canada,Food,2002=100,2.3,142.2
2017-04-01,Canada,Mortgage interest cost,2002=100,2.85,103.3
2017-04-01,Canada,Transportation,2002=100,2.176,133.2
2017-04-01,Canada,All-items excluding food,2002=100,2.284,128.1
2017-04-01,Canada,All-items excluding food and energy,2002=100,2.285,125.2
2017-04-01,Canada,Energy,2002=100,2.288,157.2
2017-04-01,Canada,Goods,2002=100,2.274,119.5
2017-04-01,Canada,Services,2002=100,2.282,141.4
2017-05-01,Canada,All-items,2002=100,2.2,130.5
2017-05-01,Canada,Food,2002=100,2.3,143.1
2017-05-01,Canada,Mortgage interest cost,2002=100,2.85,103.3
2017-05-01,Canada,Transportation,2002=100,2.176,132.3
2017-05-01,Canada,All-items excluding food,2002=100,2.284,128
2017-05-01,Canada,All-items excluding food and energy,2002=100,2.285,125.5
2017-05-01,Canada,Energy,2002=100,2.288,151.8
2017-05-01,Canada,Goods,2002=100,2.274,119
2017-05-01,Canada,Services,2002=100,2.282,142
2017-06-01,Canada,All-items,2002=100,2.2,130.4
2017-06-01,Canada,Food,2002=100,2.3,143.6
2017-06-01,Canada,Mortgage interest cost,2002=100,2.85,103.3
2017-06-01,Canada,Transportation,2002=100,2.176,131.8
2017-06-01,Canada,All-items excluding food,2002=100,2.284,127.9
2017-06-01,Canada,All-items excluding food and energy,2002=100,2.285,125.6
2017-06-01,Canada,Energy,2002=100,2.288,148.7
2017-06-01,Canada,Goods,2002=100,2.274,118.5
2017-06-01,Canada,Services,2002=100,2.282,142.4
2017-07-01,Canada,All-items,2002=100,2.2,130.4
2017-07-01,Canada,Food,2002=100,2.3,144.1
2017-07-01,Canada,Mortgage interest cost,2002=100,2.85,103.2
2017-07-01,Canada,Transportation,2002=100,2.176,131.3
2017-07-01,Canada,All-items excluding food,2002=100,2.284,127.8
2017-07-01,Canada,All-items excluding food and energy,2002=100,2.285,125.6
2017-07-01,Canada,Energy,2002=100,2.288,147.8
2017-07-01,Canada,Goods,2002=100,2.274,118.3
2017-07-01,Canada,Services,2002=100,2.282,142.6
2017-08-01,Canada,All-items,2002=100,2.2,130.5
2017-08-01,Canada,Food,2002=100,2.3,143.6
2017-08-01,Canada,Mortgage interest cost,2002=100,2.85,103.2
2017-08-01,Canada,Transportation,2002=100,2.176,131.8
2017-08-01,Canada,All-items excluding food,2002=100,2.284,128
2017-08-01,Canada,All-items excluding food and energy,2002=100,2.285,125.6
2017-08-01,Canada,Energy,2002=100,2.288,150.4
2017-08-01,Canada,Goods,2002=100,2.274,118.4
2017-08-01,Canada,Services,2002=100,2.282,142.7
2017-09-01,Canada,All-items,2002=100,2.2,130.8
2017-09-01,Canada,Food,2002=100,2.3,142.4
2017-09-01,Canada,Mortgage interest cost,2002=100,2.85,103.3
2017-09-01,Canada,Transportation,2002=100,2.176,133.2
2017-09-01,Canada,All-items excluding food,2002=100,2.284,128.5
2017-09-01,Canada,All-items excluding food and energy,2002=100,2.285,125.8
2017-09-01,Canada,Energy,2002=100,2.288,154.5
2017-09-01,Canada,Goods,2002=100,2.274,118.8
2017-09-01,Canada,Services,2002=100,2.282,142.8
2017-10-01,Canada,All-items,2002=100,2.2,130.9
2017-10-01,Canada,Food,2002=100,2.3,141.7
2017-10-01,Canada,Mortgage interest cost,2002=100,2.85,103.4
2017-10-01,Canada,Transportation,2002=100,2.176,133.5
2017-10-01,Canada,All-items excluding food,2002=100,2.284,128.7
2017-10-01,Canada,All-items excluding food and energy,2002=100,2.285,126.2
2017-10-01,Canada,Energy,2002=100,2.288,151.7
2017-10-01,Canada,Goods,2002=100,2.274,118.8
2017-10-01,Canada,Services,2002=100,2.282,143
2017-11-01,Canada,All-items,2002=100,2.2,131.3
2017-11-01,Canada,Food,2002=100,2.3,142.9
2017-11-01,Canada,Mortgage interest cost,2002=100,2.85,103.8
2017-11-01,Canada,Transportation,2002=100,2.176,135.7
2017-11-01,Canada,All-items excluding food,2002=100,2.284,129.1
2017-11-01,Canada,All-items excluding food and energy,2002=100,2.285,126.2
2017-11-01,Canada,Energy,2002=100,2.288,157.9
2017-11-01,Canada,Goods,2002=100,2.274,119.9
2017-11-01,Canada,Services,2002=100,2.282,142.8
2017-12-01,Canada,All-items,2002=100,2.2,130.8
2017-12-01,Canada,Food,2002=100,2.3,143.4
2017-12-01,Canada,Mortgage interest cost,2002=100,2.85,104.3
2017-12-01,Canada,Transportation,2002=100,2.176,135.7
2017-12-01,Canada,All-items excluding food,2002=100,2.284,128.4
2017-12-01,Canada,All-items excluding food and energy,2002=100,2.285,125.6
2017-12-01,Canada,Energy,2002=100,2.288,155.8
2017-12-01,Canada,Goods,2002=100,2.274,119.4
2017-12-01,Canada,Services,2002=100,2.282,142.3
2018-01-01,Canada,All-items,2002=100,2.2,131.7
2018-01-01,Canada,Food,2002=100,2.3,144.7
2018-01-01,Canada,Mortgage interest cost,2002=100,2.85,104.8
2018-01-01,Canada,Transportation,2002=100,2.176,137.2
2018-01-01,Canada,All-items excluding food,2002=100,2.284,129.2
2018-01-01,Canada,All-items excluding food and energy,2002=100,2.285,126.2
2018-01-01,Canada,Energy,2002=100,2.288,159.5
2018-01-01,Canada,Goods,2002=100,2.274,120.2
2018-01-01,Canada,Services,2002=100,2.282,143.3
2018-02-01,Canada,All-items,2002=100,2.2,132.5
2018-02-01,Canada,Food,2002=100,2.3,144.7
2018-02-01,Canada,Mortgage interest cost,2002=100,2.85,105.4
2018-02-01,Canada,Transportation,2002=100,2.176,137.7
2018-02-01,Canada,All-items excluding food,2002=100,2.284,130.1
2018-02-01,Canada,All-items excluding food and energy,2002=100,2.285,127.1
2018-02-01,Canada,Energy,2002=100,2.288,159.1
2018-02-01,Canada,Goods,2002=100,2.274,120.7
2018-02-01,Canada,Services,2002=100,2.282,144.3
2018-03-01,Canada,All-items,2002=100,2.2,132.9
2018-03-01,Canada,Food,2002=100,2.3,144.2
2018-03-01,Canada,Mortgage interest cost,2002=100,2.85,106
2018-03-01,Canada,Transportation,2002=100,2.176,138
2018-03-01,Canada,All-items excluding food,2002=100,2.284,130.6
2018-03-01,Canada,All-items excluding food and energy,2002=100,2.285,127.6
2018-03-01,Canada,Energy,2002=100,2.288,161
2018-03-01,Canada,Goods,2002=100,2.274,120.9
2018-03-01,Canada,Services,2002=100,2.282,144.9
2018-04-01,Canada,All-items,2002=100,2.2,133.3
2018-04-01,Canada,Food,2002=100,2.3,144.8
2018-04-01,Canada,Mortgage interest cost,2002=100,2.85,106.6
2018-04-01,Canada,Transportation,2002=100,2.176,139.5
2018-04-01,Canada,All-items excluding food,2002=100,2.284,131
2018-04-01,Canada,All-items excluding food and energy,2002=100,2.285,127.5
2018-04-01,Canada,Energy,2002=100,2.288,167.1
2018-04-01,Canada,Goods,2002=100,2.274,122
2018-04-01,Canada,Services,2002=100,2.282,144.6
2018-05-01,Canada,All-items,2002=100,2.2,133.4
2018-05-01,Canada,Food,2002=100,2.3,144.6
2018-05-01,Canada,Mortgage interest cost,2002=100,2.85,107.2
2018-05-01,Canada,Transportation,2002=100,2.176,139.7
2018-05-01,Canada,All-items excluding food,2002=100,2.284,131.2
2018-05-01,Canada,All-items excluding food and energy,2002=100,2.285,127.6
2018-05-01,Canada,Energy,2002=100,2.288,169.4
2018-05-01,Canada,Goods,2002=100,2.274,121.6
2018-05-01,Canada,Services,2002=100,2.282,145.3
2018-06-01,Canada,All-items,2002=100,2.2,133.6
2018-06-01,Canada,Food,2002=100,2.3,145.6
2018-06-01,Canada,Mortgage interest cost,2002=100,2.85,107.9
2018-06-01,Canada,Transportation,2002=100,2.176,140.5
2018-06-01,Canada,All-items excluding food,2002=100,2.284,131.2
2018-06-01,Canada,All-items excluding food and energy,2002=100,2.285,127.8
2018-06-01,Canada,Energy,2002=100,2.288,167.2
2018-06-01,Canada,Goods,2002=100,2.274,121.7
2018-06-01,Canada,Services,2002=100,2.282,145.5
2018-07-01,Canada,All-items,2002=100,2.2,134.3
2018-07-01,Canada,Food,2002=100,2.3,146.1
2018-07-01,Canada,Mortgage interest cost,2002=100,2.85,108.6
2018-07-01,Canada,Transportation,2002=100,2.176,142
2018-07-01,Canada,All-items excluding food,2002=100,2.284,132
2018-07-01,Canada,All-items excluding food and energy,2002=100,2.285,128.5
2018-07-01,Canada,Energy,2002=100,2.288,168.8
2018-07-01,Canada,Goods,2002=100,2.274,121.6
2018-07-01,Canada,Services,2002=100,2.282,147.1
2018-08-01,Canada,All-items,2002=100,2.2,134.2
2018-08-01,Canada,Food,2002=100,2.3,145.9
2018-08-01,Canada,Mortgage interest cost,2002=100,2.85,109.2
2018-08-01,Canada,Transportation,2002=100,2.176,141.3
2018-08-01,Canada,All-items excluding food,2002=100,2.284,131.9
2018-08-01,Canada,All-items excluding food and energy,2002=100,2.285,128.5
2018-08-01,Canada,Energy,2002=100,2.288,167.2
2018-08-01,Canada,Goods,2002=100,2.274,121.4
2018-08-01,Canada,Services,2002=100,2.282,147.1
2018-09-01,Canada,All-items,2002=100,2.2,133.7
2018-09-01,Canada,Food,2002=100,2.3,144.9
2018-09-01,Canada,Mortgage interest cost,2002=100,2.85,109.9
2018-09-01,Canada,Transportation,2002=100,2.176,138.4
2018-09-01,Canada,All-items excluding food,2002=100,2.284,131.5
2018-09-01,Canada,All-items excluding food and energy,2002=100,2.285,128.1
2018-09-01,Canada,Energy,2002=100,2.288,166.3
2018-09-01,Canada,Goods,2002=100,2.274,121.1
2018-09-01,Canada,Services,2002=100,2.282,146.3
2018-10-01,Canada,All-items,2002=100,2.2,134.1
2018-10-01,Canada,Food,2002=100,2.3,144.6
2018-10-01,Canada,Mortgage interest cost,2002=100,2.85,110.6
2018-10-01,Canada,Transportation,2002=100,2.176,139.3
2018-10-01,Canada,All-items excluding food,2002=100,2.284,132
2018-10-01,Canada,All-items excluding food and energy,2002=100,2.285,128.8
2018-10-01,Canada,Energy,2002=100,2.288,163.7
2018-10-01,Canada,Goods,2002=100,2.274,121.4
2018-10-01,Canada,Services,2002=100,2.282,146.8
2018-11-01,Canada,All-items,2002=100,2.2,133.5
2018-11-01,Canada,Food,2002=100,2.3,146.1
2018-11-01,Canada,Mortgage interest cost,2002=100,2.85,111.3
2018-11-01,Canada,Transportation,2002=100,2.176,137.1
2018-11-01,Canada,All-items excluding food,2002=100,2.284,131
2018-11-01,Canada,All-items excluding food and energy,2002=100,2.285,128.4
2018-11-01,Canada,Energy,2002=100,2.288,155.8
2018-11-01,Canada,Goods,2002=100,2.274,120.5
2018-11-01,Canada,Services,2002=100,2.282,146.6
2018-12-01,Canada,All-items,2002=100,2.2,133.4
2018-12-01,Canada,Food,2002=100,2.3,147.5
2018-12-01,Canada,Mortgage interest cost,2002=100,2.85,112.1
2018-12-01,Canada,Transportation,2002=100,2.176,138
2018-12-01,Canada,All-items excluding food,2002=100,2.284,130.7
2018-12-01,Canada,All-items excluding food and energy,2002=100,2.285,128.5
2018-12-01,Canada,Energy,2002=100,2.288,150.1
2018-12-01,Canada,Goods,2002=100,2.274,119.6
2018-12-01,Canada,Services,2002=100,2.282,147.3
2019-01-01,Canada,All-items,2002=100,2.2,133.6
2019-01-01,Canada,Food,2002=100,2.3,148.7
2019-01-01,Canada,Mortgage interest cost,2002=100,2.85,113
2019-01-01,Canada,Transportation,2002=100,2.176,136.6
2019-01-01,Canada,All-items excluding food,2002=100,2.284,130.7
2019-01-01,Canada,All-items excluding food and energy,2002=100,2.285,128.6
2019-01-01,Canada,Energy,2002=100,2.288,148.5
2019-01-01,Canada,Goods,2002=100,2.274,120
2019-01-01,Canada,Services,2002=100,2.282,147.1
2019-02-01,Canada,All-items,2002=100,2.2,134.5
2019-02-01,Canada,Food,2002=100,2.3,149.3
2019-02-01,Canada,Mortgage interest cost,2002=100,2.85,113.9
2019-02-01,Canada,Transportation,2002=100,2.176,137.9
2019-02-01,Canada,All-items excluding food,2002=100,2.284,131.7
2019-02-01,Canada,All-items excluding food and energy,2002=100,2.285,129.6
2019-02-01,Canada,Energy,2002=100,2.288,150.1
2019-02-01,Canada,Goods,2002=100,2.274,121.4
2019-02-01,Canada,Services,2002=100,2.282,147.6
2019-03-01,Canada,All-items,2002=100,2.2,135.4
2019-03-01,Canada,Food,2002=100,2.3,149.4
2019-03-01,Canada,Mortgage interest cost,2002=100,2.85,114.6
2019-03-01,Canada,Transportation,2002=100,2.176,140.6
2019-03-01,Canada,All-items excluding food,2002=100,2.284,132.7
2019-03-01,Canada,All-items excluding food and energy,2002=100,2.285,130
2019-03-01,Canada,Energy,2002=100,2.288,159.1
2019-03-01,Canada,Goods,2002=100,2.274,122.7
2019-03-01,Canada,Services,2002=100,2.282,148.1
2019-04-01,Canada,All-items,2002=100,2.2,136
2019-04-01,Canada,Food,2002=100,2.3,149
2019-04-01,Canada,Mortgage interest cost,2002=100,2.85,115.3
2019-04-01,Canada,Transportation,2002=100,2.176,143
2019-04-01,Canada,All-items excluding food,2002=100,2.284,133.4
2019-04-01,Canada,All-items excluding food and energy,2002=100,2.285,130.1
2019-04-01,Canada,Energy,2002=100,2.288,168.2
2019-04-01,Canada,Goods,2002=100,2.274,123.7
2019-04-01,Canada,Services,2002=100,2.282,148.1
2019-05-01,Canada,All-items,2002=100,2.2,136.6
2019-05-01,Canada,Food,2002=100,2.3,149.7
2019-05-01,Canada,Mortgage interest cost,2002=100,2.85,116
2019-05-01,Canada,Transportation,2002=100,2.176,144
2019-05-01,Canada,All-items excluding food,2002=100,2.284,134.1
2019-05-01,Canada,All-items excluding food and energy,2002=100,2.285,130.7
2019-05-01,Canada,Energy,2002=100,2.288,169.2
2019-05-01,Canada,Goods,2002=100,2.274,123.9
2019-05-01,Canada,Services,2002=100,2.282,149.2
2019-06-01,Canada,All-items,2002=100,2.2,136.3
2019-06-01,Canada,Food,2002=100,2.3,150.7
2019-06-01,Canada,Mortgage interest cost,2002=100,2.85,116.6
2019-06-01,Canada,Transportation,2002=100,2.176,142.7
2019-06-01,Canada,All-items excluding food,2002=100,2.284,133.5
2019-06-01,Canada,All-items excluding food and energy,2002=100,2.285,130.8
2019-06-01,Canada,Energy,2002=100,2.288,160.3
2019-06-01,Canada,Goods,2002=100,2.274,122.8
2019-06-01,Canada,Services,2002=100,2.282,149.6
2019-07-01,Canada,All-items,2002=100,2.2,137
2019-07-01,Canada,Food,2002=100,2.3,151.6
2019-07-01,Canada,Mortgage interest cost,2002=100,2.85,117.3
2019-07-01,Canada,Transportation,2002=100,2.176,144.2
2019-07-01,Canada,All-items excluding food,2002=100,2.284,134.2
2019-07-01,Canada,All-items excluding food and energy,2002=100,2.285,131.3
2019-07-01,Canada,Energy,2002=100,2.288,163.4
2019-07-01,Canada,Goods,2002=100,2.274,123.2
2019-07-01,Canada,Services,2002=100,2.282,150.7
2019-08-01,Canada,All-items,2002=100,2.2,136.8
2019-08-01,Canada,Food,2002=100,2.3,151.1
2019-08-01,Canada,Mortgage interest cost,2002=100,2.85,117.7
2019-08-01,Canada,Transportation,2002=100,2.176,143.3
2019-08-01,Canada,All-items excluding food,2002=100,2.284,134
2019-08-01,Canada,All-items excluding food and energy,2002=100,2.285,131.3
2019-08-01,Canada,Energy,2002=100,2.288,159.3
2019-08-01,Canada,Goods,2002=100,2.274,122.5
2019-08-01,Canada,Services,2002=100,2.282,150.9
2019-09-01,Canada,All-items,2002=100,2.2,136.2
2019-09-01,Canada,Food,2002=100,2.3,150.2
2019-09-01,Canada,Mortgage interest cost,2002=100,2.85,118.1
2019-09-01,Canada,Transportation,2002=100,2.176,140.3
2019-09-01,Canada,All-items excluding food,2002=100,2.284,133.5
2019-09-01,Canada,All-items excluding food and energy,2002=100,2.285,130.8
2019-09-01,Canada,Energy,2002=100,2.288,158.7
2019-09-01,Canada,Goods,2002=100,2.274,122.7
2019-09-01,Canada,Services,2002=100,2.282,149.5
2019-10-01,Canada,All-items,2002=100,2.2,136.6
2019-10-01,Canada,Food,2002=100,2.3,149.9
2019-10-01,Canada,Mortgage interest cost,2002=100,2.85,118.3
2019-10-01,Canada,Transportation,2002=100,2.176,141.3
2019-10-01,Canada,All-items excluding food,2002=100,2.284,134
2019-10-01,Canada,All-items excluding food and energy,2002=100,2.285,131.4
2019-10-01,Canada,Energy,2002=100,2.288,158.9
2019-10-01,Canada,Goods,2002=100,2.274,123
2019-10-01,Canada,Services,2002=100,2.282,150.1
2019-11-01,Canada,All-items,2002=100,2.2,136.4
2019-11-01,Canada,Food,2002=100,2.3,151.1
2019-11-01,Canada,Mortgage interest cost,2002=100,2.85,118.6
2019-11-01,Canada,Transportation,2002=100,2.176,141.5
2019-11-01,Canada,All-items excluding food,2002=100,2.284,133.6
2019-11-01,Canada,All-items excluding food and energy,2002=100,2.285,131
2019-11-01,Canada,Energy,2002=100,2.288,158.1
2019-11-01,Canada,Goods,2002=100,2.274,123.3
2019-11-01,Canada,Services,2002=100,2.282,149.4
2019-12-01,Canada,All-items,2002=100,2.2,136.4
2019-12-01,Canada,Food,2002=100,2.3,151.9
2019-12-01,Canada,Mortgage interest cost,2002=100,2.85,118.8
2019-12-01,Canada,Transportation,2002=100,2.176,143.1
2019-12-01,Canada,All-items excluding food,2002=100,2.284,133.4
2019-12-01,Canada,All-items excluding food and energy,2002=100,2.285,130.8
2019-12-01,Canada,Energy,2002=100,2.288,158.3
2019-12-01,Canada,Goods,2002=100,2.274,122.6
2019-12-01,Canada,Services,2002=100,2.282,150.1
2020-01-01,Canada,All-items,2002=100,2.2,136.8
2020-01-01,Canada,Food,2002=100,2.3,153.5
2020-01-01,Canada,Mortgage interest cost,2002=100,2.85,119
2020-01-01,Canada,Transportation,2002=100,2.176,143.4
2020-01-01,Canada,All-items excluding food,2002=100,2.284,133.6
2020-01-01,Canada,All-items excluding food and energy,2002=100,2.285,131
2020-01-01,Canada,Energy,2002=100,2.288,158.6
2020-01-01,Canada,Goods,2002=100,2.274,123.7
2020-01-01,Canada,Services,2002=100,2.282,149.7
2020-02-01,Canada,All-items,2002=100,2.2,137.4
2020-02-01,Canada,Food,2002=100,2.3,152.9
2020-02-01,Canada,Mortgage interest cost,2002=100,2.85,119.3
2020-02-01,Canada,Transportation,2002=100,2.176,144
2020-02-01,Canada,All-items excluding food,2002=100,2.284,134.5
2020-02-01,Canada,All-items excluding food and energy,2002=100,2.285,132.1
2020-02-01,Canada,Energy,2002=100,2.288,156.6
2020-02-01,Canada,Goods,2002=100,2.274,123.9
2020-02-01,Canada,Services,2002=100,2.282,150.8
2020-03-01,Canada,All-items,2002=100,2.2,136.6
2020-03-01,Canada,Food,2002=100,2.3,152.8
2020-03-01,Canada,Mortgage interest cost,2002=100,2.85,119.6
2020-03-01,Canada,Transportation,2002=100,2.176,138.9
2020-03-01,Canada,All-items excluding food,2002=100,2.284,133.5
2020-03-01,Canada,All-items excluding food and energy,2002=100,2.285,132.2
2020-03-01,Canada,Energy,2002=100,2.288,140.6
2020-03-01,Canada,Goods,2002=100,2.274,122
2020-03-01,Canada,Services,2002=100,2.282,151.1
2020-04-01,Canada,All-items,2002=100,2.2,135.7
2020-04-01,Canada,Food,2002=100,2.3,154
2020-04-01,Canada,Mortgage interest cost,2002=100,2.85,119.9
2020-04-01,Canada,Transportation,2002=100,2.176,136.7
2020-04-01,Canada,All-items excluding food,2002=100,2.284,132.3
2020-04-01,Canada,All-items excluding food and energy,2002=100,2.285,131.8
2020-04-01,Canada,Energy,2002=100,2.288,128.3
2020-04-01,Canada,Goods,2002=100,2.274,120.2
2020-04-01,Canada,Services,2002=100,2.282,151.1
2020-05-01,Canada,All-items,2002=100,2.2,136.1
2020-05-01,Canada,Food,2002=100,2.3,154.3
2020-05-01,Canada,Mortgage interest cost,2002=100,2.85,119.8
2020-05-01,Canada,Transportation,2002=100,2.176,139.7
2020-05-01,Canada,All-items excluding food,2002=100,2.284,132.7
